tenant,deal_id,hubspot_deal_id,action,reason,old_value,new_value,collision_deal_id,collision_hubspot_deal_id
office_dallas,77df7dcc-b83f-5d8f-9959-ebd529a066b2,267668172507,UPDATE,canonical preserved project_number,,DFW-1-02126-aa,,
office_dallas,7800c405-1af3-588c-b1aa-06c4e40b6b31,272709935808,UPDATE,canonical preserved project_number,,DFW-1-02326-al,,
office_dallas,783bec18-84b1-5b77-b2d4-e8ce31520568,300330884813,UPDATE,canonical preserved project_number,,DFW-4-04826-ac,,
office_dallas,783c313d-c167-5ae0-88e9-5b736655d144,322470203106,UPDATE,canonical preserved project_number,,DFW-4-11726-aa,,
office_dallas,788c884f-3784-5731-b2ae-23a13a5eb1c8,318180114118,UPDATE,canonical preserved project_number,,DFW-2-08626-aa,,
office_dallas,794eae2b-c640-5450-acd5-bcd21a699e29,316123810549,UPDATE,canonical preserved project_number,,DFW-2-07026-af,,
office_dallas,7c430854-83b5-55f2-baed-bfe1d05c802a,316929569480,UPDATE,canonical preserved project_number,,DFW-4-07826-af,,
office_dallas,7cf5b20f-29d0-5a29-99c2-ed64f309d488,272418797260,UPDATE,canonical preserved project_number,,DFW-1-02326-ab,,
office_dallas,7dd04cce-f3ca-5f91-96d1-88e7afc5286f,320839598785,UPDATE,canonical preserved project_number,,ATL-4-10526-ad,,
office_dallas,7edda1c3-7ce7-568a-be41-19ffee612444,304628138724,UPDATE,canonical preserved project_number,,DFW-4-05526-ae,,
office_dallas,7fa5b7c3-901c-5ae5-b406-af5fd04b695c,301254977237,UPDATE,canonical preserved project_number,,DFW-1-04926-ab,,
office_dallas,7fa620a6-08fd-5dce-8262-30501e700fab,315877300945,UPDATE,canonical preserved project_number,,DFW-2-07026-ab,,
office_dallas,80b2db53-d730-53b8-b301-7b51d8673c5b,321011203804,UPDATE,canonical preserved project_number,,DFW-4-10626-ab,,
office_dallas,80c18cec-e1a1-51c3-9332-b2e667011ff7,316633328344,UPDATE,canonical preserved project_number,,DFW-4-07526-ac,,
office_dallas,80e3b093-c268-542c-bc36-cd8d79888c2c,320535930609,UPDATE,canonical preserved project_number,,DFW-4-10426-ac,,
office_dallas,813f9a86-d95d-52bb-be3b-55c35178ccb3,291637271257,UPDATE,canonical preserved project_number,,DFW-1-04026-af,,
office_dallas,819904b9-0e0f-5efc-90c3-48e8608573af,320334117579,UPDATE,canonical preserved project_number,,DFW-4-09926-ah,,
office_dallas,82645b58-c7a0-5ce6-8c03-82c23a6ef444,322925947599,UPDATE,canonical preserved project_number,,DFW-2-11926-ac,,
office_dallas,82b1202b-d0b1-5aaa-8daf-1282f39d9903,288907490028,UPDATE,canonical preserved project_number,,DFW-4-03726-ad,,
office_dallas,82b259dc-ccb6-5384-8b21-47e272aea9f5,257226023642,UPDATE,canonical preserved project_number,,DFW-1-00826-ab,,
office_dallas,83f294a4-191c-5a82-8031-ef21a1cfa948,307163397873,UPDATE,canonical preserved project_number,,DFW-4-05826-ac,,
office_dallas,84bc82ef-2cf7-5cdd-a45b-947c592a01bd,320621600471,UPDATE,canonical preserved project_number,,DFW-4-10326-ag,,
office_dallas,84bd9982-292d-5ead-b116-d0960162d112,300329655025,UPDATE,canonical preserved project_number,,DFW-7-05026-ab,,
office_dallas,85651b72-a51c-56f1-9088-6b9e8b0accb4,291568399038,UPDATE,canonical preserved project_number,,DFW-1-04026-ab,,
office_dallas,85f85b5f-00b1-51e0-8ecb-86008d1a58f6,323235305168,UPDATE,canonical preserved project_number,,DFW-4-11926-ag,,
office_dallas,85fd724a-012b-5379-a1b6-e6d0e4ac73d9,315769869022,UPDATE,canonical preserved project_number,,DFW-1-06926-ab,,
office_dallas,862205a9-402a-532d-a38b-7ba2c9dfee92,316332594934,UPDATE,canonical preserved project_number,,ATL-1-07226-ai,,
office_dallas,86638778-be22-5fc0-9e3f-18fcad8dab7b,311474783983,UPDATE,canonical preserved project_number,,DFW-1-06326-ad,,
office_dallas,871d379a-5f8c-523b-946b-53616524bec1,279886207722,UPDATE,canonical preserved project_number,,ATL-1-03026-ab,,
office_dallas,89374636-57c8-59d6-b37a-dd247d894887,293208392427,UPDATE,canonical preserved project_number,,ATL-4-04226-ab,,
office_dallas,89e32e53-3fa2-5ea0-9b53-0e03824241da,322576529100,UPDATE,canonical preserved project_number,,ATL-1-11726-ab,,
office_dallas,8a4a9ce2-d98e-504c-a71f-a0c5ec358e49,300024138428,UPDATE,canonical preserved project_number,,ATL-4-04826-ak,,
office_dallas,8a696b52-90ed-559b-8afc-e74953365354,318654610139,UPDATE,canonical preserved project_number,,DFW-1-09026-ab,,
office_dallas,8ab8b428-9034-5038-b74c-6961d6a9e889,317584368374,UPDATE,canonical preserved project_number,,DFW-4-08326-aa,,
office_dallas,8af31d56-1940-5050-b339-e8021d00367d,317586526933,UPDATE,canonical preserved project_number,,DFW-1-08326-ac,,
office_dallas,8b191e61-28bc-5d29-b023-cbc80a923475,322439079665,UPDATE,canonical preserved project_number,,DFW-2-11426-ab,,
office_dallas,8dc0d782-8607-539b-b1a9-34c5f2d69c37,323236024036,UPDATE,canonical preserved project_number,,DFW-4-11926-ae,,
office_dallas,8dcdc9e2-4002-5321-bd8e-d733751190b6,311681641181,UPDATE,canonical preserved project_number,,DFW-4-06326-al,,
office_dallas,8e00e4ae-8007-556a-a80f-539c92009a3e,278067152580,UPDATE,canonical preserved project_number,,DFW-2-02926-ai,,
office_dallas,8e847a57-a4ae-5884-abe4-fe5df47d38d8,294304213694,UPDATE,canonical preserved project_number,,DFW-4-04226-af,,
office_dallas,8edfb660-1289-5682-8fad-afcb9e984c3c,320335535864,UPDATE,canonical preserved project_number,,ATL-1-09926-af,,
office_dallas,8f4cc8d2-2c78-5792-ac13-0e7f78f5b947,320342761158,UPDATE,canonical preserved project_number,,ATL-4-09926-ai,,
office_dallas,90d57dca-a24c-5f2a-b048-faf4e6a2d3e6,226024172278,UPDATE,canonical preserved project_number,,DFW-1-32825-aa,,
office_dallas,90e33e30-9c56-5d8f-9b9e-cea3c838fe32,313746203366,UPDATE,canonical preserved project_number,,DFW-4-06526-ac,,
office_dallas,90eed36f-b2af-57a1-b237-b526e9560661,315800313568,UPDATE,canonical preserved project_number,,DFW-4-06926-ae,,
office_dallas,91ef1b1a-7b2f-591f-b120-4acebb22c99b,323528551136,UPDATE,canonical preserved project_number,,DFW-3-12526-ah,,
office_dallas,92667d82-2659-59fe-8011-d2da6abc5126,316631338710,UPDATE,canonical preserved project_number,,DFW-4-07726-ab,,
office_dallas,9288ad3c-bf49-5fae-b74c-295758eed170,305878890209,UPDATE,canonical preserved project_number,,DFW-7-05726-ab,,
office_dallas,932dcb2b-114f-5e06-90f1-bfb8f86fc2dc,260435160816,UPDATE,canonical preserved project_number,,DFW-1-01326-ad,,
office_dallas,938143ea-6bfd-595c-9e81-eb2e1cf07266,276641283798,UPDATE,canonical preserved project_number,,DFW-1-02826-ab,,
office_dallas,949b3128-1795-57f7-bdb4-2eff7af0ce4a,287746674421,UPDATE,canonical preserved project_number,,DFW-4-03626-an,,
office_dallas,953fe17b-3709-5bfb-9a79-3a13154826ec,192519536319,UPDATE,canonical preserved project_number,,DFW-4-29825-aa,,
office_dallas,96db0e13-8905-5852-8cd1-0d84c8216124,317946259147,UPDATE,canonical preserved project_number,,DFW-4-08626-ac,,
office_dallas,97525840-2194-5fe2-823d-cd1024db7ea7,300329557734,UPDATE,canonical preserved project_number,,DFW-4-04926-ah,,
office_dallas,986fdb9e-5718-597b-a709-ab99eb1e077d,315801099985,UPDATE,canonical preserved project_number,,DFW-4-07026-ac,,
office_dallas,98969fba-e7c7-54bc-98ed-ce6436f95673,319862227678,UPDATE,canonical preserved project_number,,DFW-4-09726-ab,,
office_dallas,990005fa-e872-56a7-90ed-b592938ddba8,316198548173,UPDATE,canonical preserved project_number,,DFW-4-07126-aa,,
office_dallas,9926e635-e01e-5052-b893-0d2309c0db75,273338607327,UPDATE,canonical preserved project_number,,DFW-1-02326-ae,,
office_dallas,9963f7ce-23d8-5a60-9de5-5e7b8cbe923c,305111691984,UPDATE,canonical preserved project_number,,DFW-4-05526-ah,,
office_dallas,9a3e8084-d351-55da-8b2e-c3bc148b7db5,323518553811,UPDATE,canonical preserved project_number,,DFW-4-12626-af,,
office_dallas,9b578a48-eaae-5539-855f-b3c9a2ee0f6d,312446181112,UPDATE,canonical preserved project_number,,DFW-4-06426-ac,,
office_dallas,9b87381f-5d4f-5929-a661-f429336cfdb0,318903590586,UPDATE,canonical preserved project_number,,DFW-2-09126-ab,,
office_dallas,9c0cdc9a-72ad-5407-b95a-9a2008e20ca2,320334822083,UPDATE,canonical preserved project_number,,DFW-1-09926-ag,,
office_dallas,9d7e30a6-145f-5f0a-abd0-e3ed716dec73,311295570674,UPDATE,canonical preserved project_number,,DFW-1-06326-ac,,
office_dallas,9d988243-911d-538f-a2ba-06090ee5fa38,321711074026,UPDATE,canonical preserved project_number,,DFW-4-11126-ai,,
office_dallas,9db19d81-f275-5073-9fe1-be5f0c44d3c8,320489760501,UPDATE,canonical preserved project_number,,DFW-4-10026-aa,,
office_dallas,9e23fe80-0601-5638-bac5-d10c39dcc028,323231045369,UPDATE,canonical preserved project_number,,DFW-4-12026-ad,,
office_dallas,9f3e2366-ea9f-5653-b7b5-d19fa98340fc,320839706334,UPDATE,canonical preserved project_number,,DFW-4-10626-aj,,
office_dallas,9fbedf87-5bb1-54be-b0e1-2287ff0d723d,279745927924,UPDATE,canonical preserved project_number,,DFW-8-03426-ad,,
office_dallas,a0230a1d-345c-51c7-99f3-e12deb0fe0a8,317199063789,UPDATE,canonical preserved project_number,,DFW-2-08226-aa,,
office_dallas,a051aed9-7c8f-57cf-92f3-aa660edad15e,276642723541,UPDATE,canonical preserved project_number,,DFW-1-02826-aa,,
office_dallas,a1032683-d172-561d-acac-a9f600996a0c,275827417796,UPDATE,canonical preserved project_number,,ATL-4-02726-af,,
office_dallas,a134b189-58aa-5eca-84e6-063813073827,259790926538,UPDATE,canonical preserved project_number,,ATL-1-01226-aa,,
office_dallas,a179614d-7744-5bdc-a8c9-15d6bb5d4700,318227045096,UPDATE,canonical preserved project_number,,DFW-1-08826-ab,,
office_dallas,a18aad0d-83cd-5c54-9f0f-88ce45be70dc,317540417251,UPDATE,canonical preserved project_number,,DFW-4-08326-ab,,
office_dallas,a258fbc7-acf7-57b4-bdc4-674953434771,320115673827,UPDATE,canonical preserved project_number,,DFW-1-09926-aa,,
office_dallas,a4ebde3b-f77a-59c8-8fdd-29a5b9862302,315801100004,UPDATE,canonical preserved project_number,,DFW-4-07026-ad,,
office_dallas,a4f8e9d3-3737-5a29-b9b6-3ee3321ccd57,317193945786,UPDATE,canonical preserved project_number,,DFW-4-07926-ad,,
office_dallas,a4fddb16-c5b1-56b4-9676-9f4f0d3acc68,323519191793,UPDATE,canonical preserved project_number,,DFW-4-12526-ae,,
office_dallas,a5219a62-08d1-5a87-87cf-ff7abad87243,321688029885,UPDATE,canonical preserved project_number,,DFW-4-11126-af,,
office_dallas,a54c7c37-00c0-5388-8abb-245fdb100d97,304354876096,UPDATE,canonical preserved project_number,,DFW-4-05426-ae,,
office_dallas,a58f54aa-0153-58bf-b014-952a5f826de5,291696716514,UPDATE,canonical preserved project_number,,DFW-4-04026-ad,,
office_dallas,a6b36722-e326-596e-98d0-e1f0922dfb53,316973442787,UPDATE,canonical preserved project_number,,DFW-4-07826-ab,,
office_dallas,a70a1b64-784c-502f-8daf-dacd035bb98e,300329570033,UPDATE,canonical preserved project_number,,DFW-2-04926-ai,,
office_dallas,a7abe416-3ec2-5d53-ab76-2646be44314e,296662511324,UPDATE,canonical preserved project_number,,DFW-2-04726-ac,,
office_dallas,a925d078-ebb0-5f09-9e00-7d9b0757557f,316633328366,UPDATE,canonical preserved project_number,,DFW-4-07526-ad,,
office_dallas,a964d130-4a33-5208-b506-35b92da36fdb,203232806631,UPDATE,canonical preserved project_number,,DFW-1-30225-aa,,
office_dallas,a977e9dc-8fd6-59a4-9a3c-323bb9132447,312557675230,UPDATE,canonical preserved project_number,,ATL-1-06426-ag,,
office_dallas,aa75bb15-d39d-5dbb-ad78-c299b5fa46f5,294209250038,UPDATE,canonical preserved project_number,,ATL-4-04226-ac,,
office_dallas,ab95218d-3ac5-560b-bb17-262ea2bdfacf,318905030374,UPDATE,canonical preserved project_number,,DFW-1-09126-ad,,
office_dallas,abe0e136-f50e-50b0-b48b-fb4a2e65fc86,277845095154,UPDATE,canonical preserved project_number,,DFW-7-02926-aa,,
office_dallas,ad8df4b7-d4e9-5962-bd17-b9d70a875830,316334814959,UPDATE,canonical preserved project_number,,DFW-4-07726-aa,,
office_dallas,aeb0114e-cc10-548e-b5f9-a16a67854bc6,316124679920,UPDATE,canonical preserved project_number,,DFW-1-07226-ab,,
office_dallas,af8a87cb-943a-5938-a173-eb6726f0ad30,278419028680,UPDATE,canonical preserved project_number,,DFW-4-02926-an,,
office_dallas,b2a60dc0-2c0a-512a-9da0-358de88fba3e,316932323061,UPDATE,canonical preserved project_number,,DFW-2-07726-ah,,
office_dallas,b2cb3f46-f0b0-5edf-8817-342d2a0f4761,321283988213,UPDATE,canonical preserved project_number,,ATL-1-10726-ai,,
office_dallas,b2cb696e-ea91-5c87-affe-7a52f1091681,300329539320,UPDATE,canonical preserved project_number,,DFW-4-04926-ad,,
office_dallas,b487fb90-2541-5e86-b7fe-e5264d03641d,311545423604,UPDATE,canonical preserved project_number,,DFW-1-06326-ae,,
office_dallas,b49d5372-f1bc-5192-9885-1d30cd104fb8,245627912921,UPDATE,canonical preserved project_number,,DFW-3-35625-aa,,
office_dallas,b5152fa4-6b05-569d-bc72-a7caec4f97f5,323527526077,UPDATE,canonical preserved project_number,,DFW-4-12126-ac,,
office_dallas,b54293c7-6e0f-5daf-b00e-cf8cc76bc1ae,322467161823,UPDATE,canonical preserved project_number,,DFW-4-11426-ae,,
office_dallas,b5628704-ee12-5578-84ec-6e99ef26ed4d,303030015693,UPDATE,canonical preserved project_number,,DFW-4-05426-ab,,
office_dallas,b6b9c4ba-307c-5f22-80f6-5269321bf326,320490479329,UPDATE,canonical preserved project_number,,DFW-1-10026-ac,,
office_dallas,b75ebb69-7057-5b94-a045-850b9e99d9a6,322925940453,UPDATE,canonical preserved project_number,,DFW-2-11926-ab,,
office_dallas,b794d537-db21-51b3-bc93-3c399dc9c72a,267668304607,UPDATE,canonical preserved project_number,,DFW-2-02126-ab,,
office_dallas,b7b1df3f-b896-5e42-ba9f-b9ebc33a8f94,321336707802,UPDATE,canonical preserved project_number,,DFW-1-11026-ac,,
office_dallas,b824eca9-c39e-5be5-a934-8eb9889086f4,310409577181,UPDATE,canonical preserved project_number,,DFW-4-06326-aa,,
office_dallas,b8fc67a1-334a-5c63-a498-5c61addd59a5,321711058629,UPDATE,canonical preserved project_number,,DFW-1-11126-ad,,
office_dallas,badcd7ef-9869-59ad-bf0f-7ae5997339f0,173703281358,UPDATE,canonical preserved project_number,,DFW-2-27425-aa,,
office_dallas,bb963a59-30fb-5235-8749-08add19aff1d,316627025651,UPDATE,canonical preserved project_number,,DFW-4-07726-ac,,
office_dallas,bbd4c5b3-34e4-5607-a505-26bd4ce00550,321691608813,UPDATE,canonical preserved project_number,,DFW-4-11126-ae,,
office_dallas,bbfc9ea2-d82a-54ee-9ed7-08c335d74f8c,323231764174,UPDATE,canonical preserved project_number,,DFW-1-12026-ab,,
office_dallas,bc25cc07-db57-51b7-ab09-70fa3a278ee4,293076985577,UPDATE,canonical preserved project_number,,DFW-1-04126-ab,,
office_dallas,bd423cc7-02f8-5b75-9160-f0d5450749e0,323235306188,UPDATE,canonical preserved project_number,,DFW-4-11926-ah,,
office_dallas,bd82fdce-4ea5-52d1-bc93-c5ea351d32c3,316334753499,UPDATE,canonical preserved project_number,,ATL-1-07226-ag,,
office_dallas,bdd062f4-d9dd-5541-9bdd-ae1d257a24db,318229792479,UPDATE,canonical preserved project_number,,DFW-4-08626-ae,,
office_dallas,be6f4dec-0219-5d3d-8fd2-8329ce2249b4,318904216306,UPDATE,canonical preserved project_number,,DFW-4-09026-am,,
office_dallas,be7ea8bd-6d7b-55ab-b220-5f57abba0bc2,323519184582,UPDATE,canonical preserved project_number,,DFW-2-12526-aa,,
office_dallas,bee73a55-bc64-5a8d-bd63-e1e230b1374a,267448879826,UPDATE,canonical preserved project_number,,DFW-2-02226-ab,,
office_dallas,c033da61-8bfd-54c6-9446-beee2887c92b,319309862647,UPDATE,canonical preserved project_number,,DFW-1-09326-ae,,
office_dallas,c075c6a6-9de4-5845-9dcd-5a52fcc3adee,300445689583,UPDATE,canonical preserved project_number,,ATL-1-04826-am,,
office_dallas,c07cd8ff-7da5-59b8-a9e9-0cbb0a94d574,272709374673,UPDATE,canonical preserved project_number,,DFW-1-02626-aa,,
office_dallas,c0c864ce-2183-5cc0-bd11-37cedc1b8fd9,264972024515,UPDATE,canonical preserved project_number,,DFW-1-01626-aa,,
office_dallas,c10f8d4e-b227-5190-81ba-94b9741b07d9,316076453606,UPDATE,canonical preserved project_number,,DFW-4-07226-ac,,
office_dallas,c1568f39-7690-52b1-afb3-ae6ab5ae8709,319925219003,UPDATE,canonical preserved project_number,,DFW-5-09726-ad,,
office_dallas,c2d090d9-70af-5a1c-905e-79212ebe4d2f,276777884348,UPDATE,canonical preserved project_number,,DFW-4-02826-ad,,
office_dallas,c2ff38e2-2975-56fd-882f-284eeb7ec008,285661342452,UPDATE,canonical preserved project_number,,DFW-4-03526-ac,,
office_dallas,c644d900-2edb-5ac6-adf5-7ea1903a127c,320838235895,UPDATE,canonical preserved project_number,,DFW-1-10626-ai,,
office_dallas,c66c2203-a802-5105-a83e-bf5a6ce4e174,273345087213,UPDATE,canonical preserved project_number,,DFW-1-02326-ag,,
office_dallas,c6f87a28-1a55-5a1f-85d0-a2a4960e4ad5,319172709078,UPDATE,canonical preserved project_number,,DFW-1-09226-am,,
office_dallas,c6f9fcbd-64e9-5112-92f4-c7dcb9a292e5,277652573941,UPDATE,canonical preserved project_number,,DFW-4-02926-ae,,
office_dallas,c80f9bdd-d6b9-5207-927d-232e487fd6db,323641734879,UPDATE,canonical preserved project_number,,DFW-4-12626-ad,,
office_dallas,c862781d-9db5-5fb5-8656-7daa6bcea3c7,320489955023,UPDATE,canonical preserved project_number,,DFW-1-10326-ac,,
office_dallas,c86b90dd-f958-5a0b-a123-975dbedec610,269507541716,UPDATE,canonical preserved project_number,,DFW-2-02126-aa,,
office_dallas,c8f5e975-4528-5ffa-bf71-0daa8edcb173,299409871561,UPDATE,canonical preserved project_number,,ATL-4-04826-ai,,
office_dallas,ca222ee8-75d5-50c5-a6a3-b0db3cc11ffc,299406233325,UPDATE,canonical preserved project_number,,DFW-1-04826-aa,,
office_dallas,ca6d6ec2-73b4-5f3d-bdcf-8fa2001f18d9,288835955387,UPDATE,canonical preserved project_number,,DFW-4-03726-ac,,
office_dallas,cab53cca-fe2a-5ac2-b138-a54d668358cd,318183716551,UPDATE,canonical preserved project_number,,DFW-1-08626-ad,,
office_dallas,cb2c5def-b961-5253-b0c4-7be78b4fa1ea,321440797413,UPDATE,canonical preserved project_number,,DFW-1-11026-ab,,
office_dallas,cb797037-cbf3-5f3c-ade6-df1240e7c406,280068866782,UPDATE,canonical preserved project_number,,DFW-4-03126-aa,,
office_dallas,cc7aa085-fa32-5487-bf15-8e1e2913c7f6,322911396567,UPDATE,canonical preserved project_number,,DFW-4-11826-ac,,
office_dallas,cd0dc3c0-d0fc-5376-aee1-c5ffc6e87380,272465267423,UPDATE,canonical preserved project_number,,DFW-2-02326-aa,,
office_dallas,ce5bfa64-ab29-554e-a1c6-8cc13e3e46ad,288898858687,UPDATE,canonical preserved project_number,,DFW-1-03726-af,,
office_dallas,ce7d8d74-60be-50ff-a5a6-9db9743e0fda,234270974661,UPDATE,canonical preserved project_number,,ATL-2-34025-ab,,
office_dallas,ce8bdfdb-dc72-5072-a099-1fee6d701da1,278064990922,UPDATE,canonical preserved project_number,,DFW-7-02926-ac,,
office_dallas,ced95092-a8bb-5c4c-84fb-e5c0fea4e968,259776511728,UPDATE,canonical preserved project_number,,DFW-3-01226-aa,,
office_dallas,cf77494b-97ff-586f-a196-115a28943156,319309860579,UPDATE,canonical preserved project_number,,DFW-4-09326-ab,,
office_dallas,d04dcef3-bf1e-5cc0-aadf-f436ada3be1a,321011948281,UPDATE,canonical preserved project_number,,DFW-4-10626-ak,,
office_dallas,d06067fb-3d51-5beb-959d-257389bafb2a,304875427556,UPDATE,canonical preserved project_number,,DFW-2-05526-ab,,
office_dallas,d0c4e896-52cc-5b7e-8376-3bf48ab70885,316627029742,UPDATE,canonical preserved project_number,,DFW-4-07726-ae,,
office_dallas,d170531d-a8fa-5eff-8487-c885ab5adc08,267386672864,UPDATE,canonical preserved project_number,,DFW-4-01926-aa,,
office_dallas,d19a158b-434d-5320-8505-5e7ad6afe59b,296662518516,UPDATE,canonical preserved project_number,,DFW-4-04726-ad,,
office_dallas,d2b08e4f-dfc3-5240-96ef-c74e2df8c078,318905019107,UPDATE,canonical preserved project_number,,DFW-1-09126-aa,,
office_dallas,d2e6e6f5-537a-5994-ad56-b471774c5538,321690952410,UPDATE,canonical preserved project_number,,DFW-1-11226-aa,,
office_dallas,d376b986-dfe3-5603-9b01-7576200c520c,317050421960,UPDATE,canonical preserved project_number,,DFW-4-07826-ac,,
office_dallas,d4323c4c-6d9e-5463-8636-22f092fd7d87,291578477246,UPDATE,canonical preserved project_number,,DFW-4-04026-ac,,
office_dallas,d4c8cc1f-21d4-5c48-b5aa-9ac72ad76301,288839537381,UPDATE,canonical preserved project_number,,DFW-4-03726-aa,,
office_dallas,d5ccd5b0-65a1-59e2-80a2-7f09fe01088e,293695880897,UPDATE,canonical preserved project_number,,DFW-4-04226-aa,,
office_dallas,d5cfa958-d2f7-5f43-823d-49a26d5d349f,253056980718,UPDATE,canonical preserved project_number,,DFW-2-00526-aa,,
office_dallas,d66d08cc-455d-5fcc-8e9a-f0f2c8b38263,293079861994,UPDATE,canonical preserved project_number,,DFW-4-04126-ac,,
office_dallas,d6b83585-e795-596d-bef4-0d0019cd5480,322911474387,UPDATE,canonical preserved project_number,,DFW-4-11926-aa,,
office_dallas,d79fe865-a33e-51aa-b714-41988fc888f5,320117031654,UPDATE,canonical preserved project_number,,DFW-3-09826-aa,,
office_dallas,d7c71aeb-cc62-549d-9984-b4f646343c86,310412423916,UPDATE,canonical preserved project_number,,DFW-4-06226-ah,,
office_dallas,d8855479-5b0c-5219-b55b-ea2604005728,267386686163,UPDATE,canonical preserved project_number,,ATL-4-04326-aa,,
office_dallas,d971c4a4-126b-5c4d-ac15-6f320726f36e,257132365499,UPDATE,canonical preserved project_number,,DFW-1-00826-aa,,
office_dallas,d991b362-ca11-5343-986d-57a0d175979a,301256420033,UPDATE,canonical preserved project_number,,ATL-4-04926-ag,,
office_dallas,da7bc314-484f-54b1-bf9a-33cbeb5999b6,300012534462,UPDATE,canonical preserved project_number,,ATL-4-04826-ad,,
office_dallas,dbce203f-1673-50d9-9686-5f56eb20354b,319179895489,UPDATE,canonical preserved project_number,,DFW-2-09226-af,,
office_dallas,dbf81ea9-0457-584b-acb4-3eaf8e6054df,321009740506,UPDATE,canonical preserved project_number,,DFW-4-10526-ab,,
office_dallas,dc56ba04-2dbe-542b-842f-9629324aafe9,305429939904,UPDATE,canonical preserved project_number,,DFW-2-05526-ad,,
office_dallas,de0750a3-ac2e-569d-94d1-2587d29278bc,300024138478,UPDATE,canonical preserved project_number,,ATL-8-04826-al,,
office_dallas,de087c49-161e-59f6-8443-59e8a18cdc59,321765328623,UPDATE,canonical preserved project_number,,DFW-4-11126-ak,,
office_dallas,deec273e-d61e-5cc1-b984-0194e903b902,318929055449,UPDATE,canonical preserved project_number,,DFW-4-09126-ae,,
office_dallas,dfcf5044-b9fe-5eff-8640-bafe146a5f1b,312445472453,UPDATE,canonical preserved project_number,,ATL-1-06426-ae,,
office_dallas,e1bfe8a7-bb00-5f3c-8641-af3d0a2bfcf0,277228809926,UPDATE,canonical preserved project_number,,DFW-1-02826-af,,
office_dallas,e1f51140-e5ea-5cff-8a75-42770f1cf232,318903497416,UPDATE,canonical preserved project_number,,DFW-4-09026-ak,,
office_dallas,e20480c0-63ed-5d7f-828d-4b072da2e546,42093929635,UPDATE,canonical preserved project_number,,DFW-1-22725-aa,,
office_dallas,e233e14f-0414-5d28-9d10-398fd7246b41,257975707383,UPDATE,canonical preserved project_number,,ATL-2-00926-aa,,
office_dallas,e33463f6-4de6-5b5f-bdef-400eb5f1327a,319311119080,UPDATE,canonical preserved project_number,,DFW-4-09326-ac,,
office_dallas,e34d1402-90f6-59d6-be59-65cdc97fbc83,287995605722,UPDATE,canonical preserved project_number,,DFW-4-03626-ap,,
office_dallas,e39e59b4-608f-5bb5-8e71-33307d2e5901,280593304288,UPDATE,canonical preserved project_number,,DFW-4-03226-aa,,
office_dallas,e4b1056d-581e-52e2-8c4d-214119fe00e9,315160188622,UPDATE,canonical preserved project_number,,DFW-4-06926-aa,,
office_dallas,e4b52561-0b02-5abe-9a7a-9bcee6f90fd3,277230249704,UPDATE,canonical preserved project_number,,DFW-2-02826-ae,,
office_dallas,e5675ab2-f547-52cb-b9ed-8885f2cf411b,321330073336,UPDATE,canonical preserved project_number,,DFW-4-10726-ah,,
office_dallas,e656082c-8d12-59b3-bb67-f6e3404c7233,279471257295,UPDATE,canonical preserved project_number,,ATL-4-03026-aa,,
office_dallas,e69da49e-ce4d-58b6-aba6-42e87b2b2d20,320490075836,UPDATE,canonical preserved project_number,,DFW-4-10426-aa,,
office_dallas,e6ba1b9b-df40-55a7-a07b-0c22cdf1cba9,319639965407,UPDATE,canonical preserved project_number,,DFW-4-09626-ac,,
office_dallas,e7514183-3566-5bf6-bf5f-6d7b278a8759,300327282381,UPDATE,canonical preserved project_number,,DFW-4-04826-ab,,
office_dallas,e81bee57-e554-5de2-8f07-05e2156c4de9,318905099968,UPDATE,canonical preserved project_number,,DFW-1-09226-ac,,
office_dallas,e8412788-9667-522d-8cc1-6b8f487b0e31,300012538606,UPDATE,canonical preserved project_number,,ATL-4-04826-ah,,
office_dallas,e93d0fe9-4a61-5fae-8294-a46a81476e43,301254255329,UPDATE,canonical preserved project_number,,DFW-3-04926-aa,,
office_dallas,e9c14057-e229-5d4e-bcae-fa48eaa61972,271393431285,UPDATE,canonical preserved project_number,,DFW-1-02226-aa,,
office_dallas,e9fc373e-2270-5dd9-867b-ec84ad818b5a,321687989951,UPDATE,canonical preserved project_number,,DFW-3-11126-ab,,
office_dallas,ea40ee1d-7b83-5baf-8027-cfb9bb2f7f13,317542565568,UPDATE,canonical preserved project_number,,DFW-2-08326-aa,,
office_dallas,eabb6f87-c969-5552-b139-a2b6be4f7836,212647396072,UPDATE,canonical preserved project_number,,DFW-1-02226-ae,,
office_dallas,eb40d4b6-7c58-571e-87e9-52e0a6f3e0b3,323240413923,UPDATE,canonical preserved project_number,,DFW-4-12026-ae,,
office_dallas,ebb305f0-eb27-51da-9508-782f713c88d1,318902237929,UPDATE,canonical preserved project_number,,DFW-2-09226-ad,,
office_dallas,ecfc0e70-0ccc-5756-987d-c9a15486ce10,285121742541,UPDATE,canonical preserved project_number,,ATL-2-03526-aa,,
office_dallas,edf6f205-fc95-5798-a80f-6f149b2a8d9c,269389208292,UPDATE,canonical preserved project_number,,DFW-1-02226-ac,,
office_dallas,ee37836b-e3de-569f-9248-3bb473a1d74d,285661469414,UPDATE,canonical preserved project_number,,DFW-4-03626-ao,,
office_dallas,ee50a25a-7b69-5bc2-9212-91d72be5981e,317243162325,UPDATE,canonical preserved project_number,,DFW-4-07926-ab,,
