tenant,deal_id,hubspot_deal_id,action,reason,old_value,new_value,collision_deal_id,collision_hubspot_deal_id
office_dallas,9aa166ec-6fa3-5bad-a264-f927116c439e,173249780467,SKIP,legacy format,,AS21OURENO,,
office_dallas,9aa6a4c0-e3a8-5fae-ad3a-7f68d4531bb2,34749643151,SKIP,legacy format,,ASCRMERCURY,,
office_dallas,9b434855-df4b-588e-93b4-7910e26b470e,36609548624,SKIP,legacy format,,2-SLA4-101025,,
office_dallas,9b772007-02c8-5e05-a78f-ef65a789c311,37421638803,SKIP,legacy format,,THHARVARDWATER,,
office_dallas,9c0318a8-a58d-500d-a2ae-d73e47b8d768,232495611579,SKIP,legacy format,,2-TLP5-120225,,
office_dallas,9cb3ab7e-7f41-5bc1-8dd0-ddb75073a5c3,43948442166,SKIP,legacy format,,2-ARC.1-091825,,
office_dallas,9d43ff52-4791-5d8d-bad3-0606f7bd1425,222888013541,SKIP,legacy format,,2-CPC.1-121225,,
office_dallas,9dca8fe6-05cc-5a7c-a7a7-2ac9fd7562ed,39275273057,SKIP,legacy format,,KMTIDESNDTEMP,,
office_dallas,9e5d46d6-e01f-532c-b665-561f91b68e24,37182753594,SKIP,legacy format,,ASDSTERMIN,,
office_dallas,a037fb2d-d9e0-50a8-bebd-e46eb842408b,195160421089,SKIP,legacy format,,TMRPCAPX26,,
office_dallas,a3aa46b7-6094-54b8-be4d-e057f921059e,37314617692,SKIP,legacy format,,ASIRTWHEXP,,
office_dallas,a49e0e5e-198e-5160-9846-97c36e5a2763,36946988803,SKIP,legacy format,,TMCENTRALLANDINGS,,
office_dallas,a52136c7-2cb2-5a57-8dd0-3ea54f91a386,42911743289,SKIP,legacy format,,2-PPA.Assetliving-081125,,
office_dallas,a523bb0e-49f8-54ea-8bb5-931fd926dc9f,218277439181,SKIP,no preserved value,,,,
office_dallas,a526bed6-2b38-5873-8960-e4e13b6097f7,43288807987,SKIP,legacy format,,TMHNCHIMNY,,
office_dallas,a56d8b0e-5dd6-5e84-b7e7-08b3c92c6e88,39236126882,SKIP,legacy format,,KMRPMTND,,
office_dallas,a59385bd-71aa-56d0-b85e-ac7e6e2f63b2,39900362596,SKIP,legacy format,,KNTIMBERROOFS,,
office_dallas,a598ae10-7b6b-5f0b-a67f-1c9a8b48eedf,39015473988,SKIP,legacy format,,THO90FWCNC,,
office_dallas,a60dc38f-bae3-5815-af4e-4a26040d007b,219365280452,SKIP,no preserved value,,,,
office_dallas,a7ca7f19-4013-5460-b3ae-0f3bf3013019,173488562893,SKIP,legacy format,,KMHDRAIN,,
office_dallas,a9bd3447-c6cd-5629-8729-d3487d7f2148,43523878155,SKIP,legacy format,,TMLGPPERGWALL,,
office_dallas,aa0ab4bf-8d42-5c69-b537-9d8b6d75df20,236738501322,SKIP,legacy format,,2-CSA9-121025,,
office_dallas,aa1f19e3-5f79-5460-b6b3-8f408f416bf2,231963146959,SKIP,no preserved value,,,,
office_dallas,aaf5e2b1-695e-5410-a45f-61ca2d650738,175110035184,SKIP,legacy format,,DBWAINTREN,,
office_dallas,abcb92d2-1c08-5deb-afa2-4483fccb7e3a,43407956337,SKIP,no preserved value,,,,
office_dallas,ac0db92b-cbc6-55b1-868f-f6842acf8243,215719839466,SKIP,legacy format,,2-R@372-111225,,
office_dallas,ac42e78b-9ced-579c-a1d2-e737e07aa82f,304354876135,SKIP,legacy format,,2-SVA2-110425,,
office_dallas,adc16f38-eef5-5fa7-9ed2-3b3d50568e99,175830017731,SKIP,legacy format,,KMMBUNITBB,,
office_dallas,ae8fd9d8-87d9-5d73-9f4d-2220da9da794,238644647666,SKIP,legacy format,,2-CSA10-121125,,
office_dallas,b22ada35-de14-5a30-a328-3faf7151cc32,260429497069,SKIP,legacy format,,2-RSP3-011425,,
office_dallas,b2598027-9d85-5f9d-a0e7-a05a7fb55313,41126042413,SKIP,legacy format,,KMPWINTERS,,
office_dallas,b360e463-b262-5d41-9d7f-6da5c61643bb,170982762191,SKIP,legacy format,,2-JOV.1-100125,,
office_dallas,b4161eca-61fa-5ffb-abd3-2ec807def710,232495614710,SKIP,legacy format,,2-CSA8-120325,,
office_dallas,b4ee5f25-a0a2-503c-a187-556f56837d52,42407982496,SKIP,legacy format,,2-STAR-RPM-081825,,
office_dallas,b52e0d92-246a-5cc6-8fa9-3750f609e7b6,39423411880,SKIP,legacy format,,ASMAABALCO,,
office_dallas,b5925edc-6080-580a-ad10-ce251204d81d,169108941537,SKIP,legacy format,,2-DAR1-111925,,
office_dallas,b5c45f45-1b22-56aa-ac0c-397c624153ed,190570025678,SKIP,legacy format,,2-PWA2-111125,,
office_dallas,b5e2d783-9064-5a66-9a59-226369470da9,40317787487,SKIP,legacy format,,ASMCABRENO,,
office_dallas,b729ba63-8211-5c36-916b-e944772fa1f1,169999805160,SKIP,legacy format,,2-MPA1-100225,,
office_dallas,b73c1df6-5d91-555e-87ab-c9eed895c756,43660828244,SKIP,legacy format,,TMBPCARPNT,,
office_dallas,b73f706a-97d7-5e21-8e59-a6dc045246e5,31995966807,SKIP,legacy format,,ASAWARECLAD,,
